Ano,Regiao,Desemprego,Salario_Medio,Populacao,Rendimento_per_capita
2015,Lagoa,1346.5,911.5,22814.0,0.03995353730165688
2015,Lagos,1456.3,869.6,15105.0,0.05757034094670639
2015,Lagos,1456.3,869.6,16330.0,0.05325168401714636
2015,Lagos,1456.3,869.6,31435.0,0.027663432479720057
2015,Lamego,2502.2,822.4,12017.0,0.06843638179246068
2015,Lamego,2502.2,822.4,13348.0,0.061612226550794125
2015,Lamego,2502.2,822.4,25365.0,0.03242262960772718
2015,Loulé,3251.3,942.4,33776.0,0.027901468498342016
2015,Loulé,3251.3,942.4,36258.0,0.025991505322963206
2015,Lourinhã,977.8,839.0,12369.0,0.06783086749130891
2015,Lourinhã,977.8,839.0,13296.0,0.06310168471720819
2015,Lourinhã,977.8,839.0,25665.0,0.032690434443795054
2015,Lousã,812.8,867.8,8252.0,0.1051623848763936
2015,Lousã,812.8,867.8,8929.0,0.0971889349311233
2015,Lousã,812.8,867.8,17181.0,0.05050928351085501
2015,Lousada,2814.7,714.8,22635.0,0.03157941241440247
2015,Lousada,2814.7,714.8,24237.0,0.02949209885711928
2015,Lousada,2814.7,714.8,46872.0,0.015250042669397506
2015,Mação,234.8,787.5,3227.0,0.2440347071583514
2015,Mação,234.8,787.5,3587.0,0.2195427934206858
2015,Mação,234.8,787.5,6814.0,0.11557088347519812
2015,Macedo de Cavaleiros,861.6,794.4,7001.0,0.11346950435652049
2015,Macedo de Cavaleiros,861.6,794.4,7761.0,0.10235794356397371
2015,Macedo de Cavaleiros,861.6,794.4,14762.0,0.05381384636228153
2015,Mafra,2741.8,893.9,38846.0,0.02301137826288421
2015,Mafra,2741.8,893.9,41586.0,0.02149521473572837
2015,Mangualde,1040.5,962.1,9058.0,0.10621550011039965
2015,Mangualde,1040.5,962.1,9904.0,0.09714256865912763
2015,Mangualde,1040.5,962.1,18962.0,0.05073831874274866
2015,Manteigas,229.8,734.6,1491.0,0.4926894701542589
2015,Manteigas,229.8,734.6,1699.0,0.4323719835197175
2015,Manteigas,229.8,734.6,3190.0,0.230282131661442
2015,Marinha Grande,1727.5,1220.0,18468.0,0.06606021225904267
2015,Marinha Grande,1727.5,1220.0,19931.0,0.06121117856605288
2015,Marinha Grande,1727.5,1220.0,38399.0,0.03177166072033126
2015,Marvão,115.5,727.4,1582.0,0.4597977243994943
2015,Marvão,115.5,727.4,1687.0,0.43117960877296974
2015,Marvão,115.5,727.4,3269.0,0.22251453043744263
2015,Mealhada,707.8,939.6,9428.0,0.09966058549002971
2015,Mealhada,707.8,939.6,10352.0,0.09076506955177743
2015,Mealhada,707.8,939.6,19780.0,0.04750252780586451
2015,Mêda,110.1,794.5,2237.0,0.35516316495306216
2015,Mêda,110.1,794.5,2532.0,0.31378357030015797
2015,Mêda,110.1,794.5,4769.0,0.16659677081149088
2015,Melgaço,186.0,774.5,3749.0,0.20658842357962123
2015,Melgaço,186.0,774.5,4728.0,0.1638113367174281
2015,Melgaço,186.0,774.5,8477.0,0.09136486964728088
2015,Mértola,378.4,791.0,3255.0,0.24301075268817204
2015,Mértola,378.4,791.0,3324.0,0.23796630565583635
2015,Mértola,378.4,791.0,6579.0,0.12023103815169478
2015,Mesão Frio,440.8,770.6,1862.0,0.4138560687432868
2015,Mesão Frio,440.8,770.6,2086.0,0.3694151486097795
2015,Mesão Frio,440.8,770.6,3948.0,0.1951874366767984
2015,Mira,582.5,835.2,5733.0,0.14568288854003142
2015,Mira,582.5,835.2,6428.0,0.1299315494710641
2015,Mira,582.5,835.2,12161.0,0.06867856261820575
2015,Miranda do Corvo,508.1,791.3,6024.0,0.1313579017264276
2015,Miranda do Corvo,508.1,791.3,6558.0,0.12066178713022262
2015,Miranda do Corvo,508.1,791.3,12582.0,0.06289143220473692
2015,Miranda do Douro,243.7,819.9,3348.0,0.24489247311827955
2015,Miranda do Douro,243.7,819.9,3552.0,0.2308277027027027
2015,Miranda do Douro,243.7,819.9,6900.0,0.11882608695652173
2015,Mirandela,1630.3,855.2,10713.0,0.07982824605619342
2015,Mirandela,1630.3,855.2,11859.0,0.07211400623998651
2015,Mirandela,1630.3,855.2,22572.0,0.037887648413964206
2015,Mogadouro,464.3,782.5,4321.0,0.18109233973617217
2015,Mogadouro,464.3,782.5,4529.0,0.1727754471185692
2015,Mogadouro,464.3,782.5,8850.0,0.0884180790960452
2015,Moimenta da Beira,666.3,733.7,4546.0,0.16139463264408271
2015,Moimenta da Beira,666.3,733.7,5058.0,0.14505733491498618
2015,Moimenta da Beira,666.3,733.7,9604.0,0.07639525197834236
2015,Monção,588.1,795.7,8223.0,0.09676517086221574
2015,Monção,588.1,795.7,10055.0,0.0791347588264545
2015,Monção,588.1,795.7,18278.0,0.04353320932268301
2015,Monchique,286.7,744.6,2787.0,0.26716899892357376
2015,Monchique,286.7,744.6,2820.0,0.2640425531914894
2015,Monchique,286.7,744.6,5607.0,0.13279828785446762
2015,Mondim de Basto,538.4,721.0,3316.0,0.21743063932448733
2015,Mondim de Basto,538.4,721.0,3550.0,0.20309859154929577
2015,Mondim de Basto,538.4,721.0,6866.0,0.10501019516457909
2015,Monforte,206.9,944.9,1466.0,0.6445429740791269
2015,Monforte,206.9,944.9,1668.0,0.5664868105515587
2015,Monforte,206.9,944.9,3134.0,0.3014996809189534
2015,Montalegre,428.5,784.9,4635.0,0.16934196332254584
2015,Montalegre,428.5,784.9,5043.0,0.15564148324410074
2015,Montalegre,428.5,784.9,9678.0,0.08110146724529861
2015,Montemor-o-Novo,619.3,896.5,7918.0,0.11322303612023238
2015,Montemor-o-Novo,619.3,896.5,8602.0,0.10421994884910486
2015,Montemor-o-Novo,619.3,896.5,16520.0,0.05426755447941889
2015,Montemor-o-Velho,1238.8,844.5,12117.0,0.0696954691755385
2015,Montemor-o-Velho,1238.8,844.5,13054.0,0.06469281446299985
2015,Montemor-o-Velho,1238.8,844.5,25171.0,0.0335505144809503
2015,Montijo,2975.8,972.5,25217.0,0.03856525359876274
2015,Montijo,2975.8,972.5,27426.0,0.03545905345292788
2015,Montijo,2975.8,972.5,52643.0,0.01847349125239823
2015,Mora,191.0,819.8,2209.0,0.37111815301041196
2015,Mora,191.0,819.8,2418.0,0.33904052936310997
2015,Mora,191.0,819.8,4627.0,0.17717743678409337
2015,Mortágua,270.6,905.9,4394.0,0.20616750113791532
2015,Mortágua,270.6,905.9,4798.0,0.18880783659858275
2015,Mortágua,270.6,905.9,9192.0,0.09855308964316797
2015,Moura,1370.7,863.5,6832.0,0.12639051522248243
2015,Moura,1370.7,863.5,7271.0,0.11875945537065052
2015,Moura,1370.7,863.5,14103.0,0.06122810749485925
2015,Mourão,242.1,791.6,1238.0,0.6394184168012924
2015,Mourão,242.1,791.6,1260.0,0.6282539682539683
2015,Mourão,242.1,791.6,2498.0,0.31689351481184946
2015,Murça,368.0,792.4,2650.0,0.2990188679245283
2015,Murça,368.0,792.4,2894.0,0.27380787836903936
2015,Murça,368.0,792.4,5544.0,0.14292929292929293
2015,Murtosa,387.4,803.3,4958.0,0.16202097620008066
2015,Murtosa,387.4,803.3,5392.0,0.1489799703264095
2015,Murtosa,387.4,803.3,10350.0,0.0776135265700483
2015,Nazaré,572.5,787.8,7142.0,0.1103052366283954
2015,Nazaré,572.5,787.8,7814.0,0.10081904274379319
2015,Nazaré,572.5,787.8,14956.0,0.05267451190157796
2015,Nelas,642.6,924.3,6347.0,0.14562785567984873
2015,Nelas,642.6,924.3,7099.0,0.13020143682208762
2015,Nelas,642.6,924.3,13446.0,0.06874163319946452
2015,Nisa,264.5,769.2,3151.0,0.2441129800063472
2015,Nisa,264.5,769.2,3535.0,0.2175954738330976
2015,Nisa,264.5,769.2,6686.0,0.11504636553993419
2015,Óbidos,446.1,909.9,5641.0,0.16130118773267152
2015,Óbidos,446.1,909.9,6037.0,0.1507205565678317
2015,Óbidos,446.1,909.9,11678.0,0.07791573899640349
2015,Odemira,1102.3,825.9,13677.0,0.06038604957227462
2015,Odemira,1102.3,825.9,12713.0,0.06496499646031621
2015,Odemira,1102.3,825.9,26390.0,0.03129594543387647
2015,Oleiros,167.3,842.9,2441.0,0.3453092994674314
2015,Oleiros,167.3,842.9,2686.0,0.31381236038719285
2015,Oleiros,167.3,842.9,5127.0,0.16440413497171835
2015,Olhão,2145.0,866.6,21518.0,0.04027325959661679
2015,Olhão,2145.0,866.6,22790.0,0.038025449758666084
2015,Olhão,2145.0,866.6,44308.0,0.019558544732328247
2015,Oliveira de Azeméis,2262.6,981.0,32050.0,0.03060842433697348
2015,Oliveira de Azeméis,2262.6,981.0,34486.0,0.028446326045351737
2015,Oliveira de Frades,367.7,1020.4,4639.0,0.21996119853416685
2015,Oliveira de Frades,367.7,1020.4,5144.0,0.1983670295489891
2015,Oliveira de Frades,367.7,1020.4,9783.0,0.10430338342021875
2015,Oliveira do Bairro,830.3,933.6,10759.0,0.08677386374198345
2015,Oliveira do Bairro,830.3,933.6,12015.0,0.07770287141073658
2015,Oliveira do Bairro,830.3,933.6,22774.0,0.04099411609730395
2015,Oliveira do Hospital,1015.8,778.9,9549.0,0.0815687506545188
2015,Oliveira do Hospital,1015.8,778.9,10408.0,0.07483666410453498
2015,Oliveira do Hospital,1015.8,778.9,19957.0,0.03902891216114646
2015,Ourém,1343.4,912.5,20849.0,0.043767087150462854
2015,Ourém,1343.4,912.5,23895.0,0.03818790541954384
2015,Ourém,1343.4,912.5,44744.0,0.02039379581619882
2015,Ourique,251.7,777.7,2489.0,0.3124548011249498
2015,Ourique,251.7,777.7,2626.0,0.29615384615384616
2015,Ourique,251.7,777.7,5115.0,0.15204301075268817
2015,Ovar,3366.1,958.3,26179.0,0.03660567630543565
2015,Ovar,3366.1,958.3,28475.0,0.0336540825285338
2015,Ovar,3366.1,958.3,54654.0,0.017533940791158928
2015,Palmela,2540.1,1342.2,31264.0,0.04293116683725691
2015,Palmela,2540.1,1342.2,34064.0,0.039402301550023486
2015,Pampilhosa da Serra,130.8,791.9,1929.0,0.410523587350959
2015,Pampilhosa da Serra,130.8,791.9,2272.0,0.3485475352112676
2015,Pampilhosa da Serra,130.8,791.9,4201.0,0.18850273744346582
2015,Paredes de Coura,388.4,779.0,4202.0,0.18538791051880057
2015,Paredes de Coura,388.4,779.0,4591.0,0.16967980832062732
2015,Paredes de Coura,388.4,779.0,8793.0,0.0885931991356761
2015,Pedrógão Grande,185.3,767.4,1736.0,0.4420506912442396
2015,Pedrógão Grande,185.3,767.4,1889.0,0.4062466913710958
2015,Pedrógão Grande,185.3,767.4,3625.0,0.21169655172413793
2015,Penacova,508.4,843.2,6632.0,0.12714113389626056
2015,Penacova,508.4,843.2,7518.0,0.11215748869380154
2015,Penacova,508.4,843.2,14150.0,0.05959010600706714
2015,Penalva do Castelo,395.0,806.2,3615.0,0.223015214384509
2015,Penalva do Castelo,395.0,806.2,3943.0,0.2044636063910728
2015,Penalva do Castelo,395.0,806.2,7558.0,0.10666843080179943
2015,Penamacor,204.7,773.3,2487.0,0.31093687173301165
2015,Penamacor,204.7,773.3,2573.0,0.30054411193159736
2015,Penamacor,204.7,773.3,5060.0,0.15282608695652172
2015,Penedono,139.7,763.1,1357.0,0.562343404568902
2015,Penedono,139.7,763.1,1481.0,0.5152599594868332
2015,Penedono,139.7,763.1,2838.0,0.2688865398167724
2015,Penela,210.1,854.1,2670.0,0.31988764044943824
2015,Penela,210.1,854.1,2988.0,0.2858433734939759
2015,Penela,210.1,854.1,5658.0,0.15095440084835632
2015,Peniche,1228.1,845.3,12914.0,0.06545609416137525
2015,Peniche,1228.1,845.3,14009.0,0.060339781568991356
2015,Peniche,1228.1,845.3,26923.0,0.031396946848419566
2015,Peso da Régua,1401.3,998.8,7376.0,0.135412147505423
2015,Peso da Régua,1401.3,998.8,8343.0,0.1197171281313676
2015,Peso da Régua,1401.3,998.8,15719.0,0.0635409377186844
2015,Pinhel,286.4,748.0,4225.0,0.1770414201183432
2015,Pinhel,286.4,748.0,4580.0,0.1633187772925764
2015,Pinhel,286.4,748.0,8805.0,0.08495173197047132
2015,Pombal,1853.2,905.4,25065.0,0.03612208258527828
2015,Pombal,1853.2,905.4,27701.0,0.0326847406230822
2015,Pombal,1853.2,905.4,52766.0,0.017158776484857672
2015,Ponte da Barca,579.3,797.7,5287.0,0.15087951579345565
2015,Ponte da Barca,579.3,797.7,6181.0,0.1290567869276816
2015,Ponte da Barca,579.3,797.7,11468.0,0.06955877223578653
2015,Ponte de Lima,1815.2,798.0,19638.0,0.0406355025970058
2015,Ponte de Lima,1815.2,798.0,22423.0,0.03558845827944521
2015,Ponte de Lima,1815.2,798.0,42061.0,0.018972444782577685
2015,Ponte de Sor,921.8,866.9,7614.0,0.11385605463619648
2015,Ponte de Sor,921.8,866.9,8247.0,0.10511701224687765
2015,Ponte de Sor,921.8,866.9,15861.0,0.05465607464850892
2015,Portalegre,1033.8,943.2,11212.0,0.08412415269354263
2015,Portalegre,1033.8,943.2,12340.0,0.07643435980551054
2015,Portalegre,1033.8,943.2,23552.0,0.040047554347826086
2015,Portel,308.3,846.9,2907.0,0.2913312693498452
2015,Portel,308.3,846.9,3042.0,0.2784023668639053
2015,Portel,308.3,846.9,5949.0,0.14236006051437217
2015,Porto de Mós,914.8,954.8,11387.0,0.08385000439097216
2015,Porto de Mós,914.8,954.8,12096.0,0.07893518518518518
2015,Porto de Mós,914.8,954.8,23483.0,0.040659200272537575
2015,Póvoa de Lanhoso,1317.7,755.3,10141.0,0.0744798343358643
2015,Póvoa de Lanhoso,1317.7,755.3,11298.0,0.06685254027261461
2015,Póvoa de Lanhoso,1317.7,755.3,21439.0,0.03523018797518541
2015,Proença-a-Nova,246.8,816.8,3673.0,0.22237952627280153
2015,Proença-a-Nova,246.8,816.8,3941.0,0.20725704136006087
2015,Proença-a-Nova,246.8,816.8,7614.0,0.10727607039663777
2015,Redondo,343.2,844.2,3256.0,0.2592751842751843
2015,Redondo,343.2,844.2,3398.0,0.24844025897586816
2015,Redondo,343.2,844.2,6654.0,0.12687105500450857
2015,Reguengos de Monsaraz,653.8,854.9,4986.0,0.17146008824709186
2015,Reguengos de Monsaraz,653.8,854.9,5310.0,0.16099811676082862
2015,Reguengos de Monsaraz,653.8,854.9,10296.0,0.08303224553224553
2015,Resende,958.8,756.8,5155.0,0.14680892337536372
2015,Resende,958.8,756.8,5444.0,0.1390154298310066
2015,Resende,958.8,756.8,10599.0,0.07140296254363619
2015,Ribeira de Pena,482.8,825.6,3007.0,0.274559361489857
2015,Ribeira de Pena,482.8,825.6,3133.0,0.26351739546760294
2015,Ribeira de Pena,482.8,825.6,6140.0,0.13446254071661237
2015,Rio Maior,650.8,924.0,10042.0,0.09201354311890061
2015,Rio Maior,650.8,924.0,10820.0,0.08539741219963032
2015,Rio Maior,650.8,924.0,20862.0,0.04429105550762151
2015,Sabrosa,417.9,956.7,2802.0,0.34143468950749467
2015,Sabrosa,417.9,956.7,3011.0,0.317734971770176
2015,Sabrosa,417.9,956.7,5813.0,0.1645793910201273
2015,Sabugal,366.7,782.5,5525.0,0.1416289592760181
2015,Sabugal,366.7,782.5,6343.0,0.1233643386410216
2015,Sabugal,366.7,782.5,11868.0,0.06593360296595888
2015,Salvaterra de Magos,1180.3,879.9,10275.0,0.08563503649635036
2015,Salvaterra de Magos,1180.3,879.9,11401.0,0.07717744057538813
2015,Salvaterra de Magos,1180.3,879.9,21676.0,0.04059328289352279
2015,Santa Comba Dão,514.4,833.7,5173.0,0.16116373477672533
2015,Santa Comba Dão,514.4,833.7,5847.0,0.14258594150846587
2015,Santa Comba Dão,514.4,833.7,11020.0,0.07565335753176045
2015,Santa Marta de Penaguião,520.5,803.5,3160.0,0.2542721518987342
2015,Santa Marta de Penaguião,520.5,803.5,3470.0,0.23155619596541788
2015,Santa Marta de Penaguião,520.5,803.5,6630.0,0.12119155354449472
2015,Santarém,2394.9,992.8,28070.0,0.03536872105450659
2015,Santarém,2394.9,992.8,31626.0,0.03139189274647442
2015,Santiago do Cacém,1244.2,936.4,13831.0,0.06770298604583906
2015,Santiago do Cacém,1244.2,936.4,14643.0,0.06394864440346923
2015,Santiago do Cacém,1244.2,936.4,28474.0,0.0328861417433448
2015,São Brás de Alportel,402.4,861.5,5220.0,0.1650383141762452
2015,São Brás de Alportel,402.4,861.5,5569.0,0.15469563655952595
2015,São Brás de Alportel,402.4,861.5,10789.0,0.07984984706645658
2015,São João da Madeira,1059.9,963.5,10136.0,0.09505722178374112
2015,São João da Madeira,1059.9,963.5,11636.0,0.08280336885527673
2015,São João da Madeira,1059.9,963.5,21772.0,0.044254087819217344
2015,São João da Pesqueira,335.0,840.9,3546.0,0.2371404399323181
2015,São João da Pesqueira,335.0,840.9,3705.0,0.22696356275303642
2015,São João da Pesqueira,335.0,840.9,7251.0,0.11597021100537856
2015,São Pedro do Sul,754.5,738.4,7367.0,0.10023075878919506
2015,São Pedro do Sul,754.5,738.4,8352.0,0.08840996168582375
2015,São Pedro do Sul,754.5,738.4,15719.0,0.046974998409568036
2015,Sardoal,191.4,775.8,1795.0,0.43220055710306404
2015,Sardoal,191.4,775.8,1940.0,0.39989690721649485
2015,Sardoal,191.4,775.8,3735.0,0.20771084337349396
2015,Sátão,661.3,749.5,5490.0,0.1365209471766849
2015,Sátão,661.3,749.5,6129.0,0.12228748572360908
2015,Sátão,661.3,749.5,11619.0,0.06450641191152423
2015,Seia,1054.3,797.3,10991.0,0.07254117004822126
2015,Seia,1054.3,797.3,12323.0,0.0647001541832346
2015,Seia,1054.3,797.3,23314.0,0.034198335763918675
2015,Sernancelhe,260.5,703.1,2643.0,0.2660234581914491
2015,Sernancelhe,260.5,703.1,2898.0,0.24261559696342305
2015,Sernancelhe,260.5,703.1,5541.0,0.1268904529868255
2015,Serpa,958.1,817.1,7104.0,0.11501970720720721
2015,Serpa,958.1,817.1,7427.0,0.11001750370270634
2015,Serpa,958.1,817.1,14531.0,0.05623150505815154
2015,Sertã,650.2,800.8,7104.0,0.11272522522522523
2015,Sertã,650.2,800.8,7887.0,0.10153417015341701
2015,Sertã,650.2,800.8,14991.0,0.053418717897405106
2015,Sesimbra,1920.3,937.4,24558.0,0.03817086081928496
2015,Sesimbra,1920.3,937.4,25970.0,0.03609549480169426
2015,Sesimbra,1920.3,937.4,50528.0,0.018552089930335657
2015,Sever do Vouga,490.4,907.8,5602.0,0.1620492681185291
2015,Sever do Vouga,490.4,907.8,6018.0,0.15084745762711863
2015,Sever do Vouga,490.4,907.8,11620.0,0.07812392426850258
2015,Silves,1448.8,868.0,17882.0,0.04854043171904709
2015,Silves,1448.8,868.0,18556.0,0.04677732269885751
2015,Silves,1448.8,868.0,36438.0,0.023821285471211373
2015,Sobral de Monte Agraço,344.3,845.1,4958.0,0.17045179507866076
2015,Sobral de Monte Agraço,344.3,845.1,5302.0,0.15939268200678988
2015,Sobral de Monte Agraço,344.3,845.1,10260.0,0.08236842105263158
2015,Soure,700.5,851.4,8557.0,0.09949748743718592
2015,Soure,700.5,851.4,9540.0,0.08924528301886792
2015,Soure,700.5,851.4,18097.0,0.04704647179090457
2015,Sousel,199.6,778.9,2156.0,0.36127087198515767
2015,Sousel,199.6,778.9,2503.0,0.31118657610866957
2015,Sousel,199.6,778.9,4659.0,0.16718179866924232
2015,Tábua,557.2,746.2,5457.0,0.13674179952354776
2015,Tábua,557.2,746.2,6110.0,0.1221276595744681
2015,Tábua,557.2,746.2,11567.0,0.0645111091899369
2015,Tabuaço,486.4,853.5,2623.0,0.32539077392298893
2015,Tabuaço,486.4,853.5,2894.0,0.2949205252246026
2015,Tabuaço,486.4,853.5,5517.0,0.1547036432843937
2015,Tarouca,605.1,750.8,3592.0,0.20902004454342984
2015,Tarouca,605.1,750.8,3874.0,0.19380485286525553
2015,Tarouca,605.1,750.8,7466.0,0.1005625502276989
2015,Tavira,919.2,837.5,12758.0,0.06564508543658881
2015,Tavira,919.2,837.5,13531.0,0.06189490798906215
2015,Tavira,919.2,837.5,26289.0,0.03185743086462018
2015,Terras de Bouro,473.2,859.7,3211.0,0.2677359078168795
2015,Terras de Bouro,473.2,859.7,3501.0,0.24555841188231936
2015,Terras de Bouro,473.2,859.7,6712.0,0.12808402860548274
2015,Tomar,1475.5,924.2,17901.0,0.05162840064800849
2015,Tomar,1475.5,924.2,20334.0,0.0454509688206944
2015,Tomar,1475.5,924.2,38235.0,0.024171570550542698
2015,Tondela,869.3,949.9,12738.0,0.07457214633380436
2015,Tondela,869.3,949.9,14300.0,0.06642657342657342
2015,Tondela,869.3,949.9,27038.0,0.03513203639322435
2015,Torre de Moncorvo,476.7,835.6,3566.0,0.2343241727425687
2015,Torre de Moncorvo,476.7,835.6,3903.0,0.21409172431462978
2015,Torre de Moncorvo,476.7,835.6,7469.0,0.11187575311286652
2015,Torres Novas,1319.8,998.7,16782.0,0.05951018948873794
2015,Torres Novas,1319.8,998.7,18544.0,0.053855694564279556
2015,Torres Novas,1319.8,998.7,35326.0,0.028270961897752366
2015,Torres Vedras,3315.5,936.4,38573.0,0.024276048012858736
2015,Torres Vedras,3315.5,936.4,41819.0,0.02239173581386451
2015,Trancoso,281.8,822.1,4252.0,0.19334430856067733
2015,Trancoso,281.8,822.1,4801.0,0.1712351593418038
2015,Trancoso,281.8,822.1,9053.0,0.09080967635038109
2015,Trofa,2748.4,976.2,18348.0,0.053204708960104645
2015,Trofa,2748.4,976.2,20060.0,0.04866400797607179
2015,Trofa,2748.4,976.2,38408.0,0.025416579879191836
2015,Vagos,700.8,909.6,10796.0,0.08425342719525751
2015,Vagos,700.8,909.6,11789.0,0.07715667147340742
2015,Vagos,700.8,909.6,22585.0,0.04027451848572061
2015,Vale de Cambra,671.8,1038.0,10512.0,0.09874429223744292
2015,Vale de Cambra,671.8,1038.0,11280.0,0.09202127659574467
2015,Vale de Cambra,671.8,1038.0,21792.0,0.04763215859030837
2015,Valença,647.3,824.4,6381.0,0.12919605077574048
2015,Valença,647.3,824.4,7266.0,0.11345995045417011
2015,Valença,647.3,824.4,13647.0,0.060408881072763244
2015,Valpaços,793.8,787.0,7301.0,0.10779345295165046
2015,Valpaços,793.8,787.0,8369.0,0.09403751941689568
2015,Valpaços,793.8,787.0,15670.0,0.05022335673261008
2015,Vendas Novas,397.6,1004.0,5527.0,0.181653700018093
2015,Vendas Novas,397.6,1004.0,5973.0,0.16808973715051062
2015,Vendas Novas,397.6,1004.0,11500.0,0.08730434782608695
2015,Viana do Alentejo,260.7,812.1,2655.0,0.3058757062146893
2015,Viana do Alentejo,260.7,812.1,2919.0,0.2782117163412128
2015,Viana do Alentejo,260.7,812.1,5574.0,0.14569429494079655
2015,Vidigueira,378.3,862.4,2680.0,0.3217910447761194
2015,Vidigueira,378.3,862.4,2834.0,0.30430486944248414
2015,Vidigueira,378.3,862.4,5514.0,0.1564018861080885
2015,Vieira do Minho,980.3,858.5,5932.0,0.14472353337828725
2015,Vieira do Minho,980.3,858.5,6511.0,0.13185378590078328
2015,Vieira do Minho,980.3,858.5,12443.0,0.06899461544643574
2015,Vila de Rei,102.6,704.1,1563.0,0.4504798464491363
2015,Vila de Rei,102.6,704.1,1843.0,0.38204015192620727
2015,Vila de Rei,102.6,704.1,3406.0,0.20672342924251322
2015,Vila do Bispo,178.4,895.5,2566.0,0.3489867498051442
2015,Vila do Bispo,178.4,895.5,2724.0,0.32874449339207046
2015,Vila do Bispo,178.4,895.5,5290.0,0.16928166351606805
2015,Vila Flor,415.0,794.3,3010.0,0.26388704318936873
2015,Vila Flor,415.0,794.3,3274.0,0.24260843005497862
2015,Vila Flor,415.0,794.3,6284.0,0.12640038192234246
2015,Vila Nova da Barquinha,276.2,776.9,3406.0,0.22809747504403993
2015,Vila Nova da Barquinha,276.2,776.9,3678.0,0.21122892876563348
2015,Vila Nova da Barquinha,276.2,776.9,7084.0,0.10966967814793901
2015,Vila Nova de Cerveira,308.0,1003.2,4247.0,0.23621379797504122
2015,Vila Nova de Cerveira,308.0,1003.2,4678.0,0.21445061992304404
2015,Vila Nova de Cerveira,308.0,1003.2,8925.0,0.11240336134453782
2015,Vila Nova de Foz Côa,311.2,848.3,3199.0,0.2651766176930291
2015,Vila Nova de Foz Côa,311.2,848.3,3569.0,0.23768562622583356
2015,Vila Nova de Foz Côa,311.2,848.3,6768.0,0.12533983451536643
2015,Vila Nova de Paiva,273.5,746.4,2307.0,0.32353706111833547
2015,Vila Nova de Paiva,273.5,746.4,2563.0,0.29122122512680454
2015,Vila Nova de Paiva,273.5,746.4,4870.0,0.15326488706365501
2015,Vila Nova de Poiares,347.8,867.9,3318.0,0.2615732368896926
2015,Vila Nova de Poiares,347.8,867.9,3746.0,0.2316871329418046
2015,Vila Nova de Poiares,347.8,867.9,7064.0,0.12286240090600226
2015,Vila Pouca de Aguiar,724.2,794.6,5866.0,0.1354585748380498
2015,Vila Pouca de Aguiar,724.2,794.6,6435.0,0.12348096348096349
2015,Vila Pouca de Aguiar,724.2,794.6,12301.0,0.06459637427851395
2015,Vila Real,3213.0,982.6,23818.0,0.04125451339323201
2015,Vila Real,3213.0,982.6,26623.0,0.03690793674642227
2015,Vila Real,3213.0,982.6,50441.0,0.019480184770325728
2015,Vila Real de Santo António,1144.3,836.7,8887.0,0.0941487566107798
2015,Vila Real de Santo António,1144.3,836.7,9831.0,0.08510833079035704
2015,Vila Real de Santo António,1144.3,836.7,18718.0,0.044700288492360296
2015,Vila Velha de Ródão,85.3,1112.7,1546.0,0.7197283311772316
2015,Vila Velha de Ródão,85.3,1112.7,1769.0,0.6289994347088751
2015,Vila Velha de Ródão,85.3,1112.7,3315.0,0.33565610859728506
2015,Vila Verde,2381.1,800.6,22022.0,0.03635455453637272
2015,Vila Verde,2381.1,800.6,24334.0,0.03290046848031561
2015,Vila Verde,2381.1,800.6,46356.0,0.01727068772111485
2015,Vila Viçosa,379.8,979.2,3825.0,0.256
2015,Vila Viçosa,379.8,979.2,4026.0,0.24321907600596127
2015,Vila Viçosa,379.8,979.2,7851.0,0.12472296522735958
2015,Vimioso,192.3,768.4,2120.0,0.36245283018867924
2015,Vimioso,192.3,768.4,2248.0,0.3418149466192171
2015,Vimioso,192.3,768.4,4368.0,0.1759157509157509
2015,Vinhais,455.1,757.8,4082.0,0.18564429201371876
2015,Vinhais,455.1,757.8,4211.0,0.17995725480883398
2015,Vinhais,455.1,757.8,8293.0,0.09137827083082117
2015,Vizela,1255.2,751.5,11455.0,0.0656045395024007
2015,Vizela,1255.2,751.5,12027.0,0.06248441007732602
2015,Vizela,1255.2,751.5,23482.0,0.032003236521591004
2015,Vouzela,400.6,815.8,4688.0,0.174018771331058
2015,Vouzela,400.6,815.8,5206.0,0.15670380330388012
2015,Vouzela,400.6,815.8,9894.0,0.08245401253284819
2016,Abrantes,1867.1,1007.7,17333.0,0.058137656493394106
2016,Abrantes,1867.1,1007.7,18850.0,0.053458885941644566
2016,Abrantes,1867.1,1007.7,36183.0,0.027850095348644393
2016,Águeda,1574.0,960.0,22131.0,0.043378066964890875
2016,Águeda,1574.0,960.0,24083.0,0.03986214342067018
2016,Águeda,1574.0,960.0,46214.0,0.020772925953174363
2016,Aguiar da Beira,180.3,737.1,2567.0,0.28714452668484614
2016,Aguiar da Beira,180.3,737.1,2952.0,0.2496951219512195
2016,Aguiar da Beira,180.3,737.1,5519.0,0.1335568037687987
2016,Alandroal,278.2,808.9,2559.0,0.31610003907776474
2016,Alandroal,278.2,808.9,2759.0,0.2931859369336716
2016,Alandroal,278.2,808.9,5318.0,0.15210605490786008
2016,Albergaria-a-Velha,895.6,1021.9,11939.0,0.08559343328586984
2016,Albergaria-a-Velha,895.6,1021.9,12821.0,0.07970517120349427
2016,Albergaria-a-Velha,895.6,1021.9,24760.0,0.04127221324717286
